1,62381	-0,308898
1,63507	-0,312028
1,64632	-0,314144
1,65758	-0,315248
1,66883	-0,315403
1,68009	-0,31473
1,69135	-0,313401
1,7026	-0,311594
1,71386	-0,309495
1,72511	-0,307271
1,73637	-0,30507
1,74762	-0,303017
1,75888	-0,301194
1,77014	-0,299668
1,78139	-0,298458
1,79265	-0,297553
1,8039	-0,296922
1,81516	-0,296515
1,82641	-0,296269
1,83767	-0,29612
1,84892	-0,295997
1,86018	-0,29583
1,87144	-0,295605
1,88269	-0,295286
1,89395	-0,294874
1,9052	-0,294378
1,91646	-0,29382
1,92771	-0,293238
1,93897	-0,29269
1,95023	-0,292223
1,96148	-0,291901
1,97274	-0,291775
1,98399	-0,291905
1,99525	-0,292343
2,0065	-0,293121
2,01776	-0,294348
2,02901	-0,295974
2,04027	-0,298097
2,05153	-0,300634
2,06278	-0,303665
2,07404	-0,307066
2,08529	-0,310871
2,09655	-0,31491
2,1078	-0,319198
2,11906	-0,32355
2,13032	-0,327995
2,14157	-0,332364
2,15283	-0,336715
2,16408	-0,340914
2,17534	-0,345082
2,18659	-0,349129
2,19785	-0,353196
2,2091	-0,357309
2,22036	-0,361495
2,23162	-0,36592
2,24287	-0,370509
2,25413	-0,375406
2,26538	-0,380595
2,27664	-0,386068
2,28789	-0,391799
2,29915	-0,397736
2,31041	-0,403777
2,32166	-0,409953
2,33292	-0,416034
2,34417	-0,422103
2,35543	-0,427949
2,36668	-0,433703
2,37794	-0,439256
2,38919	-0,444679
2,40045	-0,450023
2,41171	-0,455361
2,42296	-0,46076
2,43422	-0,46629
2,44547	-0,472001
2,45673	-0,477914
2,46798	-0,484023
2,47924	-0,490199
2,4905	-0,496658
2,50175	-0,502954
2,51301	-0,509274
2,52426	-0,515437
2,53552	-0,521369
2,54677	-0,527017
2,55803	-0,532359
2,56928	-0,537409
2,58054	-0,542205
2,5918	-0,546819
2,60305	-0,551338
2,61431	-0,555867
2,62556	-0,5605
2,63682	-0,565311
2,64807	-0,570351
2,65933	-0,575631
2,67059	-0,581124
2,68184	-0,586775
2,6931	-0,592504
2,70435	-0,598209
2,71561	-0,603677
2,72686	-0,609159
2,73812	-0,614141
2,74937	-0,619061
2,76063	-0,623461
2,77189	-0,627868
2,78314	-0,63189
2,7944	-0,636122
2,80565	-0,640203
2,81691	-0,644744
2,82816	-0,649353
2,83942	-0,654597
2,85068	-0,660004
2,86193	-0,666063
2,87319	-0,672199
2,88444	-0,678825
2,8957	-0,685291
2,90695	-0,691972
2,91821	-0,698207
2,92946	-0,704409
2,94072	-0,709957
2,95198	-0,715223
2,96323	-0,720086
2,97449	-0,724611
2,98574	-0,72891
2,997	-0,733117
3,00825	-0,737389
3,01951	-0,741875
3,03077	-0,746713
3,04202	-0,752006
3,05328	-0,757819
3,06453	-0,764024
3,07579	-0,77104
3,08704	-0,77821
3,0983	-0,786041
3,10955	-0,79382
3,12081	-0,802038
3,13207	-0,809976
3,14332	-0,818159
3,15458	-0,825907
3,16583	-0,833808
3,17709	-0,841227
3,18834	-0,848657
3,1996	-0,855975
3,21086	-0,863229
3,22211	-0,870463
3,23337	-0,877719
3,24462	-0,885021
3,25588	-0,892383
3,26713	-0,899801
3,27839	-0,907258
3,28964	-0,914732
3,3009	-0,922197
3,31216	-0,929633
3,32341	-0,937029
3,33467	-0,944385
3,34592	-0,951717
3,35718	-0,959048
3,36843	-0,96641
3,37969	-0,973839
3,39095	-0,981358
3,4022	-0,988985
3,41346	-0,996724
3,42471	-1,00437
3,43597	-1,01246
3,44722	-1,0202
3,45848	-1,02829
3,46973	-1,03594
3,48099	-1,04384
3,49225	-1,05123
3,5035	-1,05865
3,51476	-1,06594
3,52601	-1,07312
3,53727	-1,08025
3,54852	-1,08738
3,55978	-1,09459
3,57104	-1,10193
3,58229	-1,10943
3,59355	-1,11713
3,6048	-1,12501
3,61606	-1,13305
3,62731	-1,14118
3,63857	-1,14935
3,64982	-1,15746
3,66108	-1,16545
3,67234	-1,17325
3,68359	-1,18059
3,69485	-1,18808
3,7061	-1,1949
3,71736	-1,20192
3,72861	-1,20835
3,73987	-1,21511
3,75113	-1,22145
3,76238	-1,22828
3,77364	-1,23482
3,78489	-1,24198
3,79615	-1,24892
3,8074	-1,25652
3,81866	-1,26386
3,82991	-1,2718
3,84117	-1,2794
3,85243	-1,28749
3,86368	-1,29516
3,87494	-1,30326
3,88619	-1,3109
3,89745	-1,31897
3,9087	-1,32661
3,91996	-1,33453
3,93122	-1,34256
3,94247	-1,35073
3,95373	-1,35907
3,96498	-1,36759
3,97624	-1,37628
3,98749	-1,3851
3,99875	-1,39401
4,01	-1,40293
4,02126	-1,41154
4,03252	-1,42049
4,04377	-1,42901
4,05503	-1,43704
4,06628	-1,44506
4,07754	-1,45308
4,08879	-1,46066
4,10005	-1,46785
4,11131	-1,47522
4,12256	-1,48287
4,13382	-1,49035
4,14507	-1,49774
4,15633	-1,50557
4,16758	-1,51335
4,17884	-1,52206
4,19009	-1,53016
4,20135	-1,53861
4,21261	-1,54683
4,22386	-1,55579
4,23512	-1,56392
4,24637	-1,57222
4,25763	-1,58016
4,26888	-1,58882
4,28014	-1,59668
4,2914	-1,60483
4,30265	-1,6128
4,31391	-1,62172
4,32516	-1,63003
4,33642	-1,63881
4,34767	-1,64751
4,35893	-1,65716
4,37018	-1,6661
4,38144	-1,67531
4,3927	-1,68415
4,40395	-1,69309
4,41521	-1,70204
4,42646	-1,71043
4,43772	-1,71822
4,44897	-1,72599
4,46023	-1,7338
4,47149	-1,74118
4,48274	-1,74824
